# ----------------------------------------
# SACRD.org v2 - GA4
# Page View Events-Page Views
# 20260101-20260131
# ----------------------------------------

,Segment,Is US Page View,Totals
Page location,Page referrer,Event count,Event count
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/organization/2029?zipcode=78205&lat=29.347557757722004&lng=-98.41417905761719,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/help-pay-for-housing?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78207&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/tax-preparation?zipcode=78207&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78208&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/tenants-rights?zipcode=78208&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78208&lat=29.42364&lng=-98.48647,https://www.sacrd.org/es/directory/subcategory/help-pay-for-food?zipcode=78208&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78212&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/food-delivery?zipcode=78212&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78214&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/pet-food-supplies?zipcode=78214&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78216&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/free-meals?zipcode=78216&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78218&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78218&lat=29.42364&lng=-98.48647&s=Rent+assistance,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78223&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78223&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78228&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78228&lat=29.4607200&lng=-98.5720100,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78228&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/transportation-assistance?zipcode=78228&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78229&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/6759?zipcode=78229&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78229&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/search?zipcode=78229&lat=29.5056&lng=-98.57261&show-orgs=false&openfilter_use=false&openfilter_day=today&openfilter_at=morning&s=Financial+assistance,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78230&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1982?zipcode=78230&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78244&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78244&lat=29.4770200&lng=-98.3507500,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78245&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/books?zipcode=78245&lat=29.399115928196224&lng=-98.64920498535156,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78251&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/food-delivery?zipcode=78251&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78251&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/free-meals?zipcode=78251,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78251&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/16027?zipcode=78251&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78251&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/hoarding?zipcode=78251,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/?zipcode=78201&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/?zipcode=78229&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/organization/2468?zipcode=78065&lat=29.08152&lng=-98.64437,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/program/1392?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/program/8401?zipcode=78065&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/program/85?zipcode=78238&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/program/917?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/directory/search?zipcode=78148&lat=29.42364&lng=-98.48647&s=medication+assistance+program,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare,https://www.sacrd.org/navigator/about?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
"https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare#:~:text=Care%20Coordination%20Services,%2C%20San%20Antonio%2C%20TX%2C%2078207",,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?utm_source=chatgpt.com&zipcode=&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?utm_source=chatgpt.com&zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78065&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/organization/2468?zipcode=78065&lat=29.08152&lng=-98.64437,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78154&lat=29.42364&lng=-98.48647,https://sacrd.org/,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78154&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78154&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,http://m.facebook.com/,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/18778?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78205&lat=29.42364&lng=-98.48647&s=78154,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-find-work?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/transportation-assistance?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177,,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177&fbclid=IwY2xjawPLvtxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR74i9qai1r19VeMJFWyop9f8OPQNBmvOmj6_sIpnnMyLg4a4c_m1RhakGZ-_A_aem_wTuNZHc3FXOe8j2Q0O76qA,https://lm.facebook.com/,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78205&lat=29.424738&lng=-98.49177&fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEertmbpqBoAx3Ryt6cPJTigfpAByaktTX6_yG0RLBcQ1VitAdcK_s4CgBKo0g_aem_FvgcxSZUtUEVSOmE-2zDDw,http://m.facebook.com,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78207&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/1163?zipcode=78207&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78207&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/health-screenings?zipcode=78207&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78216&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78216,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78251&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/4049?zipcode=78251&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-healthcare?zipcode=78666&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78012&lat=28.7579200&lng=-98.4557800,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78028&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78108&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78108&lat=29.5735400&lng=-98.2206800,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78109&lat=29.4797700&lng=-98.2929500,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78210&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78213&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78216&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78216&lat=29.5364100&lng=-98.4899900,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78218&lat=29.4935400&lng=-98.3994800,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78221&lat=29.2809700&lng=-98.4752900,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78227&lat=29.3965400&lng=-98.6401900,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78229&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78232&lat=29.5879200&lng=-98.4750300,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78238&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78238&lat=29.4708800&lng=-98.6192500,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78253&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/?zipcode=78263&lat=29.3508400&lng=-98.3121900,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/organization/1982?zipcode=78220&lat=29.41308&lng=-98.40152,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/organization/2530?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/organization/2530?zipcode=78240&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/organization/3637?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/organization?zipcode=78205&lat=null&lng=null,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10689?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10690?zipcode=78228&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10690?zipcode=78253&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10691?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10691?zipcode=78212&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10691?zipcode=78251&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/10986?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11014?zipcode=78226&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11149?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11343?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11355?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11357?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11375?zipcode=78217&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/11863?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12157?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12159?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12161?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12162?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12171?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12715?zipcode=78258&lat=29.6357400&lng=-98.4928200,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/12885?zipcode=78212&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/13718?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/13849?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/subcategory/help-pay-for-housing,https://www.sacrd.org/directory/program/13866?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
