# ----------------------------------------
# SACRD.org v2 - GA4
# Page View Events-Page Views
# 20250901-20250930
# ----------------------------------------

,Segment,Is page view,Totals
Page location,Page referrer,Event count,Event count
https://www.sacrd.org/directory/program/2272,https://www.sacrd.org/directory/subcategory/emergency-shelter,1,1
https://www.sacrd.org/directory/program/2272,https://www.sacrd.org/directory/subcategory/personal-care-items,1,1
https://www.sacrd.org/directory/program/2273,https://www.sacrd.org/directory/organization/1486,1,1
https://www.sacrd.org/directory/program/2273,https://www.sacrd.org/directory/search?s=music,1,1
https://www.sacrd.org/directory/program/2274,https://www.sacrd.org/directory/search?zipcode=78201&s=food&lat=29.38229072105322&lng=-98.50663734375,1,1
https://www.sacrd.org/directory/program/2274,https://www.sacrd.org/directory/subcategory/free-meals,1,1
https://www.sacrd.org/directory/program/2276,,1,1
https://www.sacrd.org/directory/program/2279,,1,1
https://www.sacrd.org/directory/program/2282,,1,1
https://www.sacrd.org/directory/program/2282,https://www.sacrd.org/directory/organization/1383,1,1
https://www.sacrd.org/directory/program/2282,https://www.sacrd.org/directory/subcategory/food-pantry?page=2,1,1
https://www.sacrd.org/directory/program/2296,https://www.sacrd.org/directory/subcategory/emergency-food?lat=29.56883007568262&lng=-98.3811467626256,1,1
https://www.sacrd.org/directory/program/2297,https://www.sacrd.org/directory/subcategory/free-meals,1,1
https://www.sacrd.org/directory/program/230,https://www.sacrd.org/directory/organization/1494?lat=29.461517856352078&lng=-98.48618765248776,1,1
https://www.sacrd.org/directory/program/2300,https://www.sacrd.org/directory/search?s=Food%20pantry,1,1
https://www.sacrd.org/directory/program/2300,https://www.sacrd.org/directory/search?s=food+pantry&zipcode=78216,1,1
https://www.sacrd.org/directory/program/2300,https://www.sacrd.org/directory/subcategory/furniture?zipcode=78229,1,1
https://www.sacrd.org/directory/program/2307,https://search.yahoo.com/,1,1
https://www.sacrd.org/directory/program/2314,https://www.bing.com/,1,1
https://www.sacrd.org/directory/program/2314,https://www.sacrd.org/directory/subcategory/personal-care-items,1,1
https://www.sacrd.org/directory/program/2314,https://www.sacrd.org/directory/subcategory/personal-care-items?page=2,1,1
https://www.sacrd.org/directory/program/232,https://dailyhelpfulguides.com/,1,1
https://www.sacrd.org/directory/program/232,https://www.sacrd.org/directory/organization/1483?lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/232,https://www.sacrd.org/directory/search?s=Dental+care,1,1
https://www.sacrd.org/directory/program/232,https://www.sacrd.org/directory/subcategory/dental-care?lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/2320,,1,1
https://www.sacrd.org/directory/program/232?utm_source=chatgpt.com,,1,1
https://www.sacrd.org/directory/program/2330,https://www.sacrd.org/directory/subcategory/emergency-food,1,1
https://www.sacrd.org/directory/program/2330,https://www.sacrd.org/directory/subcategory/emergency-food?zipcode=78227&lat=29.39654&lng=-98.64019,1,1
https://www.sacrd.org/directory/program/2330,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78221&page=5,1,1
https://www.sacrd.org/directory/program/235,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/237,https://www.sacrd.org/directory/search?s=corazon,1,1
https://www.sacrd.org/directory/program/237,https://www.sacrd.org/directory/subcategory/medical-care,1,1
https://www.sacrd.org/directory/program/237,https://www.sacrd.org/directory/subcategory/medical-supplies,1,1
https://www.sacrd.org/directory/program/2372,https://www.sacrd.org/directory/subcategory/help-escape-violence,1,1
https://www.sacrd.org/directory/program/2372,https://www.sacrd.org/directory/subcategory/temporary-shelter,1,1
https://www.sacrd.org/directory/program/2372,"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78231&a=303&nhw=0&gr=59,53,71,115",1,1
https://www.sacrd.org/directory/program/2372,"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78249&a=303,499&nhw=0&gr=53&nfm=1&ami_i_fm0=0.0&ami_t_fm0=monthly",1,1
https://www.sacrd.org/directory/program/2373,https://www.sacrd.org/directory/organization/1049,1,1
https://www.sacrd.org/directory/program/2373,https://www.sacrd.org/directory/search?s=landscaping,1,1
https://www.sacrd.org/directory/program/2373,https://www.sacrd.org/directory/subcategory/volunteer-opportunities,1,1
https://www.sacrd.org/directory/program/2389,https://www.sacrd.org/directory/organization/698?lat=29.35067&lng=-98.60751,1,1
https://www.sacrd.org/directory/program/2389,https://www.sacrd.org/directory/organization/698?zipcode=78242&lat=29.35067&lng=-98.60751,1,1
https://www.sacrd.org/directory/program/2389,https://www.sacrd.org/directory/subcategory/health-screenings,1,1
https://www.sacrd.org/directory/program/2389,https://www.sacrd.org/directory/subcategory/medical-care,1,1
https://www.sacrd.org/directory/program/2390,https://www.sacrd.org/directory/program/2390,1,1
https://www.sacrd.org/directory/program/2390,https://www.sacrd.org/directory/search?s=hygiene%20products,1,1
https://www.sacrd.org/directory/program/2390,https://www.sacrd.org/directory/subcategory/free-meals,1,1
https://www.sacrd.org/directory/program/2390,https://www.sacrd.org/directory/subcategory/personal-care-items,1,1
https://www.sacrd.org/directory/program/2391,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/2393,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/2393,https://www.sacrd.org/directory/search?s=Clothing&lat=29.393666091622844&lng=-98.47019824013435,1,1
https://www.sacrd.org/directory/program/2393,https://www.sacrd.org/directory/search?zipcode=78209&s=Clothing&lat=29.400083185341966&lng=-98.47895149446252,1,1
https://www.sacrd.org/directory/program/2393,https://www.sacrd.org/directory/search?zipcode=78240&s=Clothing,1,1
https://www.sacrd.org/directory/program/2394,https://www.sacrd.org/directory/search?zipcode=78263&s=Gas+for+car,1,1
https://www.sacrd.org/directory/program/2399,https://www.sacrd.org/directory/subcategory/childrens-programs?page=2,1,1
https://www.sacrd.org/directory/program/2400,https://www.sacrd.org/directory/subcategory/volunteer-opportunities,1,1
https://www.sacrd.org/directory/program/2401,https://www.sacrd.org/directory/subcategory/food-pantry?lat=29.47088&lng=-98.61925,1,1
https://www.sacrd.org/directory/program/2402,https://www.sacrd.org/directory/subcategory/clothing?zipcode=78242,1,1
https://www.sacrd.org/directory/program/2404,https://www.sacrd.org/directory/subcategory/food-pantry?page=5,1,1
https://www.sacrd.org/directory/program/2405,https://www.sacrd.org/directory/subcategory/help-find-housing,1,1
https://www.sacrd.org/directory/program/2405,https://www.sacrd.org/directory/subcategory/help-find-work,1,1
https://www.sacrd.org/directory/program/2405,https://www.sacrd.org/directory/subcategory/prisoners-re-entry?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/2405,https://www.sacrd.org/housingservices/?gp=mainPage&zipcode=78223&a=303&nhw=0&gr=71,1,1
https://www.sacrd.org/directory/program/2405,https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78221&a=302&nhw=0&gr=114,1,1
https://www.sacrd.org/directory/program/2405,"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78244&a=303&nhw=0&gr=53,71",1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/directory/search?s=FOOD,1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/directory/subcategory/food-pantry,1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/directory/subcategory/food-pantry?lat=29.440644700905352&lng=-98.6767642307514,1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78245,1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78253&lat=29.46899&lng=-98.78885,1,1
https://www.sacrd.org/directory/program/2410,https://www.sacrd.org/es/directory/program/2410,1,1
https://www.sacrd.org/directory/program/242,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/2423,,1,1
https://www.sacrd.org/directory/program/2425,https://www.sacrd.org/directory/subcategory/emergency-food?zipcode=78211&lat=29.34644&lng=-98.56327,1,1
https://www.sacrd.org/directory/program/2425,https://www.sacrd.org/directory/subcategory/food-pantry?page=5,1,1
https://www.sacrd.org/directory/program/2428,,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/program/2428,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/emergency-food,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/emergency-food?lat=29.475346735169765&lng=-98.6755250263489,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/emergency-food?lat=29.501658731016565&lng=-98.57335733173828,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/food-pantry?lat=29.47088&lng=-98.61925,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/food-pantry?page=7,1,1
https://www.sacrd.org/directory/program/2428,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78228,1,1
https://www.sacrd.org/directory/program/243,"https://www.sacrd.org/portal/mhp/?gp=mainPage&zipcode=78217&a=569,548,557,10,69&gr=140,142,144,15,1,6,11",1,1
https://www.sacrd.org/directory/program/2434,,1,1
https://www.sacrd.org/directory/program/2434,https://www.sacrd.org/directory/subcategory/food-pantry,1,1
https://www.sacrd.org/directory/program/2434,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78238&lat=29.463032818454074&lng=-98.60342574315976,1,1
https://www.sacrd.org/directory/program/2435,,1,1
https://www.sacrd.org/directory/program/2435,https://sacrd.org/,1,1
https://www.sacrd.org/directory/program/2435,https://search.yahoo.com/,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/organization/337,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/search?fbclid=IwY2xjawNDCPRleHRuA2FlbQIxMQABHhsTCN5npWsPpuZGIPdOq98HZFPbPnyJElf9nx3s2ouggDeo3z9x99fDwZ9n_aem_nZbMJRZUvA9JFNwfLnk6mw&zipcode=78861&s=Food&show=all,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/search?s=FOOD,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/search?s=food,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/subcategory/food-pantry?lat=29.446923677676835&lng=-98.73446776678722,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78245&lat=29.40106&lng=-98.73549,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78251,1,1
https://www.sacrd.org/directory/program/2435,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78253&lat=29.46899&lng=-98.78885,1,1
https://www.sacrd.org/directory/program/2436,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/2438,https://www.sacrd.org/directory/search?s=Food+pantry,1,1
https://www.sacrd.org/directory/program/2438,https://www.sacrd.org/directory/subcategory/emergency-food?lat=29.31102&lng=-98.38675,1,1
https://www.sacrd.org/directory/program/2438,https://www.sacrd.org/directory/subcategory/emergency-food?zipcode=78222&lat=29.397140784908448&lng=-98.40428921586916,1,1
https://www.sacrd.org/directory/program/2438,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78220,1,1
https://www.sacrd.org/directory/program/2438,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78220&page=2,1,1
https://www.sacrd.org/directory/program/2439,https://www.sacrd.org/directory/subcategory/food-pantry?lat=29.321094817008404&lng=-98.50583325205078,1,1
https://www.sacrd.org/directory/program/2439,https://www.sacrd.org/directory/subcategory/food-pantry?page=7,1,1
https://www.sacrd.org/directory/program/2440,https://www.sacrd.org/directory/subcategory/emergency-food,1,1
https://www.sacrd.org/directory/program/2440,https://www.sacrd.org/directory/subcategory/food-pantry,1,1
https://www.sacrd.org/directory/program/2440,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78222,1,1
https://www.sacrd.org/directory/program/2440,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78223,1,1
https://www.sacrd.org/directory/program/2440,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78263&lat=29.35084&lng=-98.31219,1,1
https://www.sacrd.org/directory/program/2448,https://www.sacrd.org/directory/search?s=food,1,1
https://www.sacrd.org/directory/program/2448,https://www.sacrd.org/directory/subcategory/emergency-food,1,1
https://www.sacrd.org/directory/program/2448,https://www.sacrd.org/directory/subcategory/emergency-food?zipcode=78227&lat=29.39654&lng=-98.64019,1,1
https://www.sacrd.org/directory/program/2448,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78242,1,1
https://www.sacrd.org/directory/program/2448,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78242&lat=29.35266024856599&lng=-98.61328663854832,1,1
https://www.sacrd.org/directory/program/2451,https://www.sacrd.org/directory/search?s=food,1,1
https://www.sacrd.org/directory/program/2451,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78227,1,1
https://www.sacrd.org/directory/program/2451,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78242&lat=29.61961674075472&lng=-98.29672759139342,1,1
https://www.sacrd.org/directory/program/2458,https://www.sacrd.org/directory/program/2458,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/search?s=Utilities,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/search?s=utilities,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/search?s=utilities+assistance,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/search?zipcode=78109&s=rental+assistance,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/search?zipcode=78223&s=utility+bills,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?lat=29.51664&lng=-98.3625,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78109&lat=29.4826335091321&lng=-98.29641668635706,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78152&lat=29.498250072392196&lng=-98.45951966347654,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78218,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78221,1,1
https://www.sacrd.org/directory/program/246,https://www.sacrd.org/portal/housingservices/?gp=mainPage,1,1
https://www.sacrd.org/directory/program/246,"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=301,317,518,318&nfm=4&ami_i_fm0=80000",1,1
